# GISP2 Sodium (Na+)
# meters,thousand years before present,PPB
Depth,Age,Sodium
1903.5,19.151,41.2
1903.7,19.159,36.4
1903.9,19.168,40.2
1904.1,19.176,53.4
1904.3,19.185,34.9
1904.5,19.194,49
1904.7,19.202,43.2
1904.9,19.211,50.2
1905.1,19.219,32.6
1905.3,19.227,45.7
1905.5,19.235,45.4
1905.7,19.243,27.8
1905.9,19.251,49.9
1906.1,19.259,46.6
1906.3,19.268,51.6
1906.5,19.276,41.7
1906.7,19.285,50.3
1906.9,19.294,29.9
1907.1,19.303,44.9
1907.3,19.312,61.7
1907.5,19.321,74.6
1907.7,19.33,79.4
1907.9,19.339,42
1908.1,19.348,45.8
1908.3,19.356,48.9
1908.5,19.364,30.4
1908.7,19.372,39
1908.9,19.38,61
1909.1,19.388,47.6
1909.3,19.397,59.8
1909.5,19.406,39
1909.7,19.415,47.5
1909.9,19.424,50.3
1910.1,19.433,57
1910.3,19.442,63.6
1910.5,19.451,52.9
1910.7,19.459,25.9
1910.9,19.468,60
1911.1,19.478,49.5
1911.3,19.488,61.5
1911.5,19.497,39.2
1911.7,19.507,53.9
1911.9,19.517,37.1
1912.1,19.526,52.2
1912.3,19.535,53.2
1912.5,19.543,57.2
1912.7,19.551,43.4
1912.9,19.56,51.4
1913.1,19.57,39.8
1913.3,19.581,59.8
1913.5,19.592,39.5
1913.7,19.603,31.4
1913.9,19.614,53.1
1914.1,19.625,44.3
1914.3,19.635,62.5
1914.5,19.645,50.7
1914.7,19.655,49.3
1914.9,19.665,56.7
1915.1,19.675,46
1915.3,19.686,55.6
1915.5,19.697,48.7
1915.7,19.707,83.7
1915.91,19.718,57.3
1916.11,19.729,42.2
1916.3,19.738,41
1916.5,19.748,76.7
1916.7,19.759,51.3
1916.9,19.769,46.8
1917.1,19.779,81.2
1917.5,19.797,51.5
1917.7,19.806,47.2
1917.9,19.815,42.5
1918.1,19.825,55.3
1918.3,19.834,49.5
1918.49,19.843,48.1
1918.69,19.852,50.4
1918.9,19.861,55.2
1919.1,19.871,58.3
1919.3,19.881,62.3
1919.5,19.891,66.8
1919.7,19.901,62.4
1919.9,19.911,43.6
1920.1,19.921,43.6
1920.3,19.932,49
1920.7,19.953,65.1
1920.9,19.964,61.9
1921.11,19.974,61.7
1921.3,19.982,37
1921.5,19.991,62.4
1921.7,20,50.5
1921.9,20.009,53.4
1922.3,20.027,46.8
1922.5,20.037,41.3
1922.7,20.047,60.2
1922.9,20.056,44.9
1923.1,20.066,39.8
1923.5,20.084,61.3
1923.7,20.093,40.4
1923.9,20.102,40.2
1924.1,20.11,49.8
1924.3,20.119,36.2
1924.5,20.128,50
1924.7,20.137,45.8
1924.9,20.146,81.8
1925.1,20.154,37.1
1925.3,20.163,40.6
1925.5,20.172,40.9
1925.7,20.181,90.3
1925.9,20.191,47.1
1926.1,20.2,51.1
1926.3,20.209,48.2
1926.5,20.219,51.2
1926.7,20.229,45.5
1926.9,20.238,61.5
1927.1,20.248,61
1927.3,20.258,71.6
1927.5,20.268,63.8
1927.7,20.278,64.5
1927.9,20.288,84.7
1928.1,20.297,64.1
1928.3,20.306,87.7
1928.5,20.316,57.3
1928.7,20.325,43.8
1928.9,20.334,47.9
1929.1,20.343,68.1
1929.3,20.353,51.5
1929.5,20.363,48.2
1929.7,20.372,51.5
1929.9,20.382,66.7
1930.1,20.392,50.7
1930.3,20.403,35.9
1930.5,20.413,65
1930.7,20.424,58.8
1930.9,20.435,43.2
1931.1,20.445,47.6
1931.3,20.454,32.9
1931.5,20.464,41.4
1931.7,20.474,31.7
1931.9,20.483,32.1
1932.1,20.493,44.5
1932.3,20.502,38.9
1932.5,20.511,64.8
1932.7,20.52,50.1
1932.9,20.529,67.2
1933.1,20.539,39
1933.3,20.549,28.8
1933.5,20.558,40.9
1933.7,20.568,46.3
1933.9,20.578,61.8
1934.1,20.588,38
1934.3,20.598,56.2
1934.5,20.608,30.1
1934.7,20.618,58
1934.9,20.628,41.3
1935.1,20.638,47.4
1935.3,20.648,32.3
1935.5,20.658,50.8
1935.7,20.668,44.8
1935.9,20.678,61.8
1936.1,20.688,54.3
1936.3,20.699,68.2
1936.5,20.709,53.3
1936.7,20.72,58.8
1936.9,20.731,37.9
1937.1,20.742,44.2
1937.3,20.753,51.9
1937.5,20.764,39
1937.7,20.775,68.2
1937.9,20.786,38.7
1938.1,20.797,48
1938.3,20.806,51.8
1938.5,20.816,44.8
1938.7,20.825,51
1938.9,20.834,63.6
1939.1,20.844,59.4
1939.3,20.854,45.3
1939.5,20.863,32.6
1939.7,20.873,31.6
1939.9,20.883,60.4
1940.1,20.894,55.2
1940.3,20.905,62.1
1940.5,20.916,53.4
1940.7,20.927,53.8
1940.9,20.938,57.8
1941.11,20.95,62.3
1941.3,20.96,54.6
1941.5,20.971,35.8
1941.7,20.982,50.3
1941.9,20.993,51.7
1942.1,21.003,58.4
1942.3,21.013,55.5
1942.7,21.034,41.1
1942.9,21.044,53.3
1943.1,21.054,51.2
1943.3,21.064,58.2
1943.5,21.074,61.5
1943.7,21.084,56.6
1943.9,21.094,55
1944.1,21.104,73
1944.3,21.115,60.2
1944.5,21.126,77
1944.7,21.137,51.8
1944.89,21.147,83.5
1945.09,21.157,48.4
1945.3,21.167,60.8
1945.5,21.177,48.9
1945.7,21.187,53.3
1945.9,21.196,56.1
1946.1,21.206,66.7
1946.3,21.217,62.5
1946.5,21.227,74.1
1946.7,21.238,56
1946.9,21.249,41.9
1947.1,21.259,65.6
1947.3,21.27,54.5
1947.5,21.28,65.3
1947.7,21.291,46.4
1947.9,21.302,62.5
1948.1,21.312,59.2
1948.3,21.322,68.6
1948.5,21.332,69.4
1948.7,21.343,57.7
1948.9,21.353,69.4
1949.1,21.363,60.4
1949.3,21.374,54.1
1949.5,21.384,53.7
1949.7,21.395,63.6
1949.9,21.406,57.8
1950.1,21.416,48.4
1950.3,21.427,57.6
1950.49,21.437,62.8
1950.69,21.448,60.2
1950.9,21.459,60.3
1951.1,21.469,59.1
1951.3,21.48,68.1
1951.5,21.491,45.1
1951.7,21.502,75.3
1951.9,21.513,62.3
1952.1,21.524,41.2
1952.3,21.535,50.2
1952.5,21.546,70.5
1952.7,21.557,55.6
1952.9,21.568,58.9
1953.1,21.58,61
1953.3,21.592,37.2
1953.5,21.604,77.9
1953.7,21.615,64.5
1953.9,21.627,51.2
1954.1,21.639,78.4
1954.3,21.65,58.5
1954.5,21.661,60.7
1954.7,21.672,61.1
1954.9,21.683,57.7
1955.1,21.696,57.5
1955.3,21.709,43.4
1955.5,21.722,42.4
1956.1,21.761,43.4
1956.3,21.774,51.3
1956.5,21.787,47.3
1956.7,21.799,51.7
1956.9,21.812,44.2
1957.1,21.824,57.8
1957.3,21.836,51.2
1957.5,21.848,40.4
1957.7,21.86,42.3
1957.88,21.871,41
1958.09,21.884,65.5
1958.3,21.897,63.3
1958.5,21.91,50.7
1958.7,21.923,49.5
1958.9,21.936,57.5
1959.1,21.948,34.1
1959.3,21.959,49.4
1959.5,21.97,51
1959.7,21.981,55.8
1959.9,21.992,51
1960.1,22.003,63
1960.3,22.015,44.5
1960.5,22.026,53.4
1960.7,22.037,46.9
1960.9,22.047,54
1961.1,22.058,41
1961.3,22.067,51.1
1961.5,22.077,58.8
1961.7,22.087,54.1
1961.9,22.096,61.9
1962.1,22.106,40.3
1962.3,22.115,47.2
1962.49,22.125,67.9
1962.7,22.135,48.9
1962.9,22.144,54.7
1963.1,22.155,60.4
1963.3,22.169,48.8
1963.5,22.181,51.8
1963.7,22.195,55.6
1963.9,22.207,51.5
1964.1,22.219,52.9
1964.3,22.228,51.8
1964.5,22.238,38.3
1964.7,22.247,52.2
1964.89,22.256,32.8
1965.1,22.267,57.2
1965.3,22.279,36.3
1965.5,22.291,43.4
1965.7,22.304,55.5
1965.9,22.316,42
1966.1,22.328,65.6
1966.3,22.34,62
1966.5,22.352,65.9
1966.7,22.365,59.4
1966.9,22.377,63.4
1967.1,22.389,44.7
1967.3,22.401,49.3
1967.5,22.413,44.8
1967.7,22.425,39.7
1967.9,22.437,62.2
1968.1,22.448,39.4
1968.3,22.46,61
1968.5,22.471,51.2
1968.7,22.483,36.5
1968.9,22.494,57.2
1969.1,22.506,56.9
1969.3,22.517,53.3
1969.5,22.529,42.3
1969.7,22.54,62
1969.9,22.551,48.4
1970.1,22.562,77.1
1970.3,22.573,28.6
1970.5,22.584,76.4
1970.7,22.596,68.9
1970.9,22.607,49.8
1971.1,22.618,52.1
1971.3,22.629,42.4
1971.5,22.64,50.8
1971.7,22.652,50.9
1971.9,22.663,55.7
1972.1,22.675,44.7
1972.3,22.686,51.4
1972.5,22.697,39.2
1972.7,22.708,50.4
1972.9,22.719,47
1973.1,22.73,31
1973.3,22.741,41.8
1973.5,22.751,51.6
1973.7,22.761,49.2
1973.9,22.772,57.7
1974.1,22.783,46.2
1974.3,22.794,68.3
1974.5,22.805,44
1974.7,22.816,46
1974.9,22.827,50.3
1975.1,22.838,63.6
1975.3,22.849,51.8
1975.5,22.86,58.1
1975.7,22.872,24
1975.9,22.883,64.5
1976.1,22.893,46.8
1976.3,22.902,29.3
1976.5,22.912,31.2
1976.7,22.922,24.2
1976.9,22.931,19.7
1977.1,22.941,27.5
1977.3,22.952,27.4
1977.5,22.963,23.4
1977.7,22.974,33.3
1977.9,22.985,20.4
1978.1,22.995,27.7
1978.3,23.006,38.4
1978.5,23.017,23.1
1978.7,23.028,34.4
1978.9,23.039,37.9
1979.1,23.049,37.6
1979.3,23.059,36.5
1979.5,23.07,43.9
1979.89,23.09,33.1
1980.1,23.1,40.3
1980.3,23.111,36.3
1980.5,23.121,30.1
1980.7,23.131,23.6
1980.9,23.142,27.6
1981.1,23.153,33.4
1981.3,23.166,26.4
1981.5,23.178,39.3
1981.7,23.19,52.3
1981.9,23.203,36.7
1982.1,23.214,30.5
1982.3,23.224,28.2
1982.5,23.234,39.8
1982.7,23.244,28.6
1982.9,23.254,38
1983.1,23.263,35.3
1983.3,23.272,25.6
1983.5,23.281,28.7
1983.7,23.29,25.7
1983.9,23.299,32.7
1984.1,23.308,19.7
1984.3,23.318,18.6
1984.5,23.328,25.1
1984.7,23.339,29.6
1984.9,23.349,27.6
1985.1,23.359,25.1
1985.3,23.37,24.9
1985.5,23.38,19.8
1985.7,23.39,37.7
1985.9,23.401,29.5
1986.3,23.424,26.5
1986.5,23.436,42.4
1986.7,23.449,31.4
1986.9,23.461,36.5
1987.1,23.473,40.2
1987.3,23.485,53.6
1987.5,23.497,44.7
1987.7,23.51,36.6
1987.9,23.522,51.2
1988.1,23.534,63.6
1988.3,23.547,57.3
1988.5,23.56,57.6
1988.7,23.573,68.5
1988.9,23.586,53.8
1989.1,23.598,59.8
1989.3,23.611,33.4
1989.5,23.624,45
1989.7,23.637,53.9
1989.9,23.65,46.4
1990.1,23.662,51.6
1990.3,23.674,105
1990.5,23.686,46.4
1990.7,23.697,58.1
1990.9,23.709,62.9
1991.1,23.721,55.2
1991.3,23.733,53.9
1991.5,23.745,57.3
1991.7,23.758,62.6
1991.9,23.77,87.6
1992.1,23.782,82.6
1992.3,23.794,101
1992.5,23.806,60.8
1992.7,23.818,59.4
1992.9,23.83,42.8
1993.1,23.842,67.7
1993.3,23.854,74
1993.5,23.866,62
1993.7,23.878,63.5
1993.9,23.89,67.6
1994.1,23.901,78.4
1994.3,23.912,75.2
1994.5,23.922,103
1994.7,23.932,80.7
1994.9,23.943,72.1
1995.1,23.953,59.2
1995.3,23.964,70.3
1995.5,23.974,61.6
1995.7,23.984,97.3
1995.9,23.995,86.8
1996.1,24.006,83.8
1996.3,24.018,64
1996.5,24.03,72.3
1996.7,24.042,82.7
1996.9,24.054,75.2
1997.1,24.066,77
1997.3,24.076,96.4
1997.5,24.087,99.8
1997.7,24.099,88.7
1997.9,24.11,74.7
1998.1,24.12,91.9
1998.3,24.131,66
1998.5,24.142,89.6
1998.7,24.154,79.5
1998.9,24.165,73.9
1999.1,24.176,82
1999.3,24.188,80
1999.5,24.2,82.6
1999.7,24.211,61.5
1999.9,24.223,64.6
2000.1,24.236,55.6
2000.3,24.25,54.4
2000.5,24.264,83.9
2000.7,24.278,54.1
2000.9,24.292,62.4
2001.1,24.305,60.4
2001.3,24.318,54.7
2001.5,24.331,66.2
2001.7,24.344,50.9
2001.9,24.357,53.5
2002.1,24.369,51.9
2002.3,24.382,44.8
2002.5,24.394,60.5
2002.7,24.406,56.9
2002.9,24.419,65.5
2003.1,24.432,54.8
2003.3,24.445,49.7
2003.5,24.459,64.1
2003.7,24.473,46.6
2003.9,24.486,57.2
2004.1,24.499,49.7
2004.3,24.511,51.3
2004.5,24.523,49.9
2004.7,24.535,57
2004.9,24.547,48.3
2005.1,24.559,53.6
2005.3,24.572,54.3
2005.5,24.584,62.2
2005.7,24.596,64.6
2005.9,24.609,55.7
2006.1,24.621,56.2
2006.3,24.633,74.1
2006.5,24.645,70.6
2006.7,24.658,69.2
2006.9,24.67,61.8
2007.1,24.683,64.8
2007.3,24.696,83.6
2007.5,24.709,72.2
2007.7,24.722,79.3
2007.9,24.735,72.4
2008.1,24.748,57.2
2008.3,24.76,62
2008.5,24.773,66.9
2008.9,24.797,66.7
2009.1,24.81,81.4
2009.3,24.824,70.5
2009.5,24.837,58
2009.7,24.851,68.5
2009.9,24.865,54
2010.1,24.879,91.3
2010.3,24.892,64.1
2010.5,24.905,55.5
2010.7,24.918,41.6
2010.9,24.931,46
2011.1,24.944,80.5
2011.3,24.956,86
2011.5,24.968,60.5
2011.7,24.981,62
2011.9,24.993,37.2
2012.1,25.005,36.9
2012.3,25.018,64.4
2012.5,25.03,43.3
2012.7,25.042,45.2
2012.9,25.055,66.3
2013.1,25.067,58.6
2013.3,25.081,52
2013.7,25.107,57.6
2013.9,25.119,40.4
2014.1,25.133,51.8
2014.3,25.145,51.2
2014.5,25.159,58.3
2014.7,25.172,84.7
2014.9,25.184,89
2015.1,25.198,68.6
2015.3,25.21,98.9
2015.5,25.224,86.5
2015.7,25.236,96.3
2015.9,25.25,66.4
2016.1,25.263,54.3
2016.3,25.276,61.4
2016.5,25.29,83.1
2016.7,25.303,64.2
2016.9,25.316,77.9
2017.1,25.329,86.8
2017.3,25.343,78.6
2017.5,25.355,70.9
2017.7,25.369,58
2017.9,25.381,77.9
2018.1,25.395,97.2
2018.3,25.409,70
2018.5,25.422,97.1
2018.7,25.436,85.4
2018.9,25.45,62.6
2019.1,25.464,78.2
2019.3,25.477,113
2019.5,25.491,59.7
2019.7,25.505,79.4
2019.9,25.518,80.8
2020.1,25.532,120
2020.3,25.545,71.2
2020.5,25.558,87.8
2020.7,25.572,85.1
2020.9,25.585,86.3
2021.1,25.599,79
2021.3,25.613,85.1
2021.5,25.627,103
2021.7,25.641,104
2021.9,25.655,82.6
2022.1,25.669,102
2022.3,25.682,98.8
2022.5,25.695,97.3
2022.7,25.708,115
2022.9,25.721,94
2023.1,25.735,65.4
2023.5,25.761,104
2023.7,25.773,89
2023.9,25.787,84.2
2024.1,25.8,109
2024.3,25.814,95.3
2024.5,25.828,72.3
2024.7,25.842,60.2
2024.9,25.856,112
2025.1,25.87,64.7
2025.3,25.885,56.2
2025.5,25.899,68.2
2025.7,25.913,53.7
2025.9,25.928,55.3
2026.1,25.942,54.5
2026.3,25.956,61.9
2026.5,25.97,77.8
2026.7,25.984,58.9
2026.9,25.998,68.6
2027.1,26.012,62.2
2027.3,26.025,51.8
2027.5,26.038,69.6
2027.7,26.052,68.9
2027.9,26.065,46.3
2028.1,26.078,79.1
2028.3,26.091,54.8
2028.5,26.105,65.9
2028.7,26.117,48.2
2028.9,26.131,67.8
2029.1,26.144,54.6
2029.3,26.157,51.7
2029.5,26.171,54.3
2029.7,26.184,41.1
2029.9,26.197,40.5
2030.1,26.211,52.9
2030.3,26.224,50.9
2030.5,26.238,54.4
2030.7,26.251,47.4
2030.9,26.264,54.1
2031.1,26.277,64.7
2031.3,26.291,45.5
2031.5,26.303,36.1
2031.7,26.317,59.8
2031.9,26.329,52
2032.1,26.343,46.8
2032.3,26.357,54.4
2032.5,26.372,64
2032.7,26.386,59.7
2032.9,26.4,49
2033.1,26.414,58.5
2033.3,26.427,80.1
2033.5,26.441,51.3
2033.7,26.455,39.1
2033.9,26.468,62.3
2034.1,26.482,49.4
2034.3,26.496,54.2
2034.5,26.51,47.6
2034.7,26.524,51
2034.9,26.538,51
2035.1,26.551,43.1
2035.3,26.564,49.3
2035.5,26.577,52.4
2035.7,26.59,48.6
2035.9,26.603,43.6
2036.1,26.615,34.8
2036.3,26.628,56.7
2036.5,26.64,47.5
2036.7,26.653,54
2036.9,26.666,43.1
2037.1,26.678,51.8
2037.3,26.689,70.2
2037.5,26.701,69.4
2037.7,26.713,63.3
2037.9,26.724,72.5
2038.1,26.736,45.5
2038.3,26.749,47
2038.5,26.762,60.7
2038.7,26.774,59.7
2038.9,26.787,70.9
2039.1,26.799,52.4
2039.3,26.811,57.5
2039.5,26.823,56.5
2039.7,26.836,41.1
2039.9,26.848,55.9
2040.1,26.86,51
2040.3,26.873,49.1
2040.5,26.886,46
2040.7,26.899,51.4
2040.9,26.912,40.3
2041.1,26.924,59.8
2041.29,26.936,53.7
2041.49,26.948,40.3
2041.7,26.961,37.6
2041.9,26.974,48.5
2042.1,26.987,46.6
2042.3,27,40.6
2042.5,27.014,65
2042.7,27.027,50.3
2042.9,27.04,60.3
2043.1,27.053,40.6
2043.3,27.065,53.1
2043.5,27.077,51.3
2043.7,27.089,48.6
2043.9,27.101,38.4
2044.1,27.113,60.3
2044.3,27.126,57.7
2044.5,27.138,53.8
2044.7,27.15,48.7
2044.9,27.163,46.9
2045.1,27.176,34
2045.3,27.19,44.3
2045.5,27.204,42.2
2045.7,27.218,48.4
2045.9,27.232,45.1
2046.1,27.246,50.4
2046.3,27.26,36
2046.5,27.273,62.4
2046.7,27.287,57.4
2046.9,27.301,66.3
2047.1,27.315,46
2047.3,27.33,53.5
2047.5,27.345,71
2047.7,27.359,57.2
2047.9,27.374,43.1
2048.1,27.388,36.3
2048.3,27.402,52.7
2048.5,27.416,66.4
2048.7,27.43,38.9
2048.9,27.444,64.6
2049.05,27.454,45.9
2049.15,27.462,64.2
2049.25,27.468,42.6
2049.35,27.476,43.6
2049.45,27.483,41.3
2049.55,27.489,48.7
2049.65,27.497,38.3
2049.75,27.503,32.1
2049.85,27.511,21.4
2049.95,27.517,50.5
2050.05,27.524,28.5
2050.15,27.529,55.5
2050.25,27.535,26.2
2050.35,27.54,38.6
2050.45,27.546,30.5
2050.55,27.551,47.1
2050.65,27.557,23.5
2050.75,27.562,33.4
2050.85,27.568,29.5
2051.05,27.579,54.8
2051.15,27.585,20.8
2051.25,27.59,21.2
2051.35,27.596,28.3
2051.45,27.602,31.4
2051.55,27.607,20.5
2051.65,27.613,15.8
2051.75,27.619,40.5
2051.85,27.624,34.5
2051.95,27.63,38.2
2052.05,27.635,27.8
2052.15,27.64,17.5
2052.25,27.645,23.1
2052.35,27.65,21.2
2052.45,27.655,17.1
2052.55,27.66,25.4
2052.65,27.665,23.6
2052.75,27.67,22.1
2052.85,27.675,21.1
2052.95,27.68,29.6
2053.05,27.685,26.4
2053.15,27.69,15.5
2053.25,27.695,23.7
2053.35,27.701,13.9
2053.45,27.706,51.9
2053.55,27.712,28.6
2053.65,27.717,24.4
2053.75,27.723,30.2
2053.85,27.728,31.5
2054.05,27.739,23.1
2054.15,27.744,28.7
2054.25,27.75,18.2
2054.35,27.755,18.5
2054.45,27.76,25.2
2054.55,27.766,38.6
2054.65,27.771,29.3
2054.75,27.776,23.2
2054.85,27.782,22.4
2054.95,27.787,15.8
2055.05,27.793,27
2055.15,27.798,23.6
2055.25,27.803,30.5
2055.35,27.809,19.3
2055.45,27.814,13.2
2055.55,27.82,20.3
2055.65,27.825,22.9
2055.75,27.831,30.4
2055.85,27.836,13.3
2055.95,27.841,30.9
2056.05,27.847,18.6
2056.15,27.853,29.3
2056.25,27.86,32.7
2056.35,27.866,30.2
2056.45,27.872,26.5
2056.55,27.878,46.5
2056.65,27.884,33.2
2056.75,27.89,50.3
2056.85,27.897,35.8
2056.95,27.903,46
2057.05,27.91,54.2
2057.15,27.918,49.9
2057.25,27.926,60.4
2057.35,27.934,57.9
2057.45,27.942,52.2
2057.55,27.951,47.1
2057.65,27.959,64.3
2057.75,27.967,51.8
2057.85,27.975,59.6
2057.95,27.983,76.2
2058.3,28.011,64.7
2058.5,28.026,49.9
2058.7,28.042,53.6
2058.9,28.058,44
2059.1,28.074,64.4
2059.3,28.089,52.7
2059.5,28.105,64.7
2059.7,28.12,57.3
2059.9,28.135,50.9
2060.1,28.15,51
2060.3,28.165,66.8
2060.5,28.18,51.1
2060.7,28.195,62.9
2060.9,28.21,60.9
2061.1,28.224,51.2
2061.3,28.238,57.8
2061.5,28.252,55.3
2061.7,28.266,57.9
2061.9,28.28,41.8
2062.1,28.294,60.3
2062.3,28.307,51.7
2062.5,28.32,50.2
2062.7,28.334,67.1
2062.9,28.347,80.3
2063.1,28.36,46.7
2063.3,28.373,49.9
2063.5,28.386,62
2063.7,28.398,74.1
2063.9,28.411,68.9
2064.1,28.423,74.6
2064.3,28.436,71.8
2064.5,28.448,59.3
2064.7,28.46,46.3
2064.9,28.473,79.3
2065.1,28.485,60.5
2065.3,28.497,69.9
2065.5,28.509,73.9
2065.7,28.522,52.7
2065.9,28.534,55.1
2066.1,28.545,79.4
2066.3,28.555,57.1
2066.5,28.565,59.9
2066.7,28.575,62.9
2066.9,28.585,48.1
2067.1,28.596,41.9
2067.5,28.619,59
2067.7,28.631,55.5
2067.9,28.643,54.6
2068.1,28.654,51.6
2068.3,28.666,41.4
2068.5,28.677,59.1
2068.7,28.688,29.6
2068.9,28.698,34
2069.3,28.718,29.6
2069.5,28.727,25.5
2069.7,28.737,30.8
2069.9,28.746,37.3
2070.1,28.756,27.4
2070.3,28.765,19.2
2070.5,28.774,29.3
2070.7,28.784,22
2070.9,28.793,32.6
2071.1,28.802,27.5
2071.3,28.811,35
2071.5,28.82,32.7
2071.7,28.829,26.2
2071.9,28.838,18.8
2072.3,28.857,28.6
2072.5,28.867,40.4
2072.7,28.877,37.8
2072.9,28.886,25
2073.1,28.896,26.1
2073.3,28.906,24.2
2073.5,28.916,33.9
2073.7,28.926,25.8
2073.9,28.936,22.5
2074.1,28.946,19.5
2074.3,28.956,23
2074.5,28.965,23.9
2074.7,28.975,25.6
2074.9,28.985,26.6
2075.1,28.994,22.1
2075.3,29.003,16.2
2075.5,29.012,23.1
2075.7,29.02,29.3
2075.9,29.029,25.6
2076.1,29.038,29.4
2076.3,29.049,51.4
2076.5,29.06,48
2076.7,29.071,66.6
2076.9,29.082,59.2
2077.1,29.093,58.4
2077.3,29.106,48.3
2077.5,29.118,61.9
2077.7,29.13,50.6
2077.9,29.143,53.8
2078.1,29.156,68.1
2078.3,29.169,48
2078.5,29.182,83.7
2078.7,29.195,53.3
2078.9,29.208,62.4
2079.1,29.221,55.8
2079.3,29.234,69.1
2079.5,29.246,69.6
2079.7,29.258,68.2
2079.9,29.271,52.9
2080.1,29.283,63.8
2080.3,29.295,75.9
2080.5,29.307,56.7
2080.7,29.319,58.7
2080.9,29.331,49.9
2081.1,29.343,39.7
2081.3,29.356,48.5
2081.5,29.368,64.2
2081.7,29.38,63.1
2081.9,29.393,66
2082.1,29.406,62.8
2082.3,29.42,86
2082.5,29.433,78
2082.7,29.447,65.7
2082.9,29.461,97.2
2083.1,29.476,57
2083.5,29.508,54.9
2083.7,29.524,53.4
2083.9,29.54,76.4
2084.1,29.556,58.1
2084.3,29.571,72.1
2084.5,29.586,64.3
2084.7,29.601,58.5
2084.9,29.616,81.5
2085.1,29.632,76.3
2085.3,29.649,92.6
2085.5,29.665,86.8
2085.7,29.681,122
2085.9,29.698,71.7
2086.1,29.713,83.8
2086.3,29.728,71.7
2086.5,29.742,98.3
2086.9,29.772,88.2
2087.1,29.785,76.5
2087.3,29.797,71
2087.5,29.809,65.1
2087.7,29.822,66.9
2087.9,29.834,85.7
2088.1,29.846,95.1
2088.3,29.858,57.7
2088.5,29.87,77.3
2088.7,29.882,63
2088.9,29.894,54.6
2089.1,29.907,77.4
2089.3,29.92,65.2
2089.5,29.933,85.3
2089.7,29.947,81.8
2089.9,29.96,80.1
2090.1,29.974,77.3
2090.3,29.986,80.8
2090.5,30,84
2090.7,30.012,69.2
2090.9,30.026,75.3
2091.1,30.039,74.1
2091.3,30.053,62.5
2091.5,30.067,61.2
2091.7,30.081,88.1
2091.9,30.095,74.5
2092.1,30.109,82.6
2092.3,30.122,84.6
2092.5,30.135,67
2092.7,30.148,79.4
2092.9,30.161,72.5
2093.1,30.174,82.4
2093.3,30.188,78.3
2093.5,30.201,75.1
2093.71,30.214,89.7
2093.91,30.227,73.3
2094.1,30.239,60.1
2094.3,30.253,58.9
2094.5,30.265,63
2094.7,30.279,85.5
2094.9,30.291,72.5
2095.1,30.305,81.1
2095.3,30.317,66.3
2095.5,30.331,67.6
2095.7,30.343,69.6
2095.9,30.357,66.8
2096.1,30.37,79.7
2096.3,30.383,65.1
2096.5,30.396,56.3
2096.7,30.41,59.2
2096.9,30.423,61
2097.1,30.437,72.3
2097.3,30.45,86.3
2097.5,30.464,55.2
2097.7,30.478,54.1
2097.9,30.491,52.4
2098.1,30.504,57
2098.3,30.516,59.1
2098.5,30.528,51
2098.7,30.54,45.3
2098.9,30.552,41
2099.1,30.564,45.9
2099.3,30.576,38.4
2099.5,30.588,31
2099.7,30.601,50.3
2099.9,30.613,46.6
2100.1,30.625,50
2100.3,30.638,55.8
2100.5,30.651,61
2100.7,30.664,56.2
2100.9,30.677,69.3
2101.11,30.689,66.4
2101.3,30.702,53.3
2101.5,30.714,55.1
2101.7,30.726,65.6
2101.9,30.739,53.6
2102.1,30.752,69.1
2102.3,30.766,73.8
2102.5,30.779,65.5
2102.7,30.793,78.1
2102.9,30.807,73.2
2103.1,30.82,52.3
2103.3,30.833,62.5
2103.5,30.845,59.4
2103.7,30.857,62.4
2103.9,30.87,90.5
2104.1,30.883,86.8
2104.5,30.909,88.8
2104.7,30.922,65.3
2104.9,30.935,53.7
2105.1,30.949,63.8
2105.3,30.962,76.8
2105.5,30.975,57.6
2105.7,30.988,59.1
2105.9,31.001,63.4
2106.1,31.015,76.4
2106.3,31.028,63.7
2106.5,31.041,61.2
2106.7,31.055,55.4
2106.9,31.068,71.8
2107.1,31.081,67.2
2107.3,31.095,60.4
2107.5,31.108,63.3
2107.7,31.12,92.7
2107.9,31.134,58.1
2108.1,31.146,75.3
2108.3,31.159,64.5
2108.5,31.172,68.3
2108.7,31.184,68
2108.9,31.197,64.2
2109.1,31.209,73.3
2109.3,31.222,70.2
2109.5,31.235,58.4
2109.9,31.261,90.1
2110.1,31.273,54.6
2110.3,31.286,89.7
2110.5,31.299,63
2110.7,31.312,66.3
2110.9,31.325,69.9
2111.05,31.334,50.4
2111.32,31.351,66.5
2111.48,31.362,78.8
2111.7,31.376,58.2
2111.9,31.389,71.8
2112.1,31.401,74.2
2112.3,31.414,65.9
2112.5,31.427,68.3
2112.7,31.44,58
2112.9,31.453,62.2
2113.1,31.465,66.7
2113.3,31.478,56.4
2113.5,31.49,58.2
2113.7,31.502,59.6
2113.9,31.515,53.8
2114.1,31.527,58.9
2114.3,31.539,56.3
2114.5,31.551,54.3
2114.7,31.563,46.5
2114.9,31.575,72.4
2115.1,31.587,55.7
2115.3,31.6,51
2115.5,31.612,53.8
2115.7,31.624,49.5
2115.9,31.637,41.7
2116.1,31.649,45.3
2116.3,31.663,51
2116.5,31.675,44.2
2116.7,31.689,52.6
2116.9,31.701,42.5
2117.1,31.714,52
2117.3,31.726,46.1
